Id,Tipo,Fecha Evento,Fecha Fin Evento,# días evento,Título evento,Resumen evento,Categorias (Subcategorias),Acceso (para desastres),Resoluciones,Fuente,Descripcion de la fuente,Referecia,Divipola,Departamento,Divipola,Municipio,Lugar,# Total Víctimas,# Víctimas civiles,Víctimas militares,# Víctimas menores 18 años,Víctimas mujeres,# Víctimas afro,Víctimas indígenas,Víctimas otros,Incidente o Accidente MAP/MUSE
84098,Violencia armada,2016-07-14 13:18:00,2016-07-14 13:18:00,0,Dos jóvenes resultaron heridos en Maicao,Intento de homicidio. 14 de Julio de 2016,Intento de homicidio,,,La Guajira Hoy,"A un centro asistencial particular fueron llevados en la tarde de hoy dos jóvenes que resultaron heridos de varios balazos en hechos registrados en el barrio San José de Maicao.El hecho se presenta casi 24 horas después de que fuera asesinada una mujer en un barrio vecino a donde ocurrieron estos hechos, el Santa Isabel, donde sujetos que se movilizaban en moto dieron muerte de varios tiros a una vocera comunal en hechos que aun no se han esclarecido por las autoridades.Esta semana han sido varios los atentados en los que han muertos dos personas. En el conocido sector del Mercadito Guajiro fue acribillado un joven y en el mismo escenario resultó herida otra persona.En este caso ocurrido ésta tarde en Maicao, la policía y familiares de las victimas hicieron el acompañamiento en el centro asistencial a donde fueron llevados los jóvenes, uno de ellos estudiante de enfermería, quienes fueron atacados por sujetos que se movilizaban en moto.Mientras esto sucedía, el Gaula Militar capturó a dos extorsionistas en el centro de la ciudad. Los sujetos fueron aprehendidos en momentos en que retiraban de un Efecty, un dinero producto de la extorsión.",https://laguajirahoy.com/2016/07/dos-jovenes-resultaron-heridos-por-pistoleros-en-moto-en-maicao.html,44,La Guajira,44430,Maicao ,"Barrio San José, Maicao, La Guajira",2,2,,,,,,,
84099,Violencia armada,2016-07-08 13:25:00,2016-07-08 13:25:00,0,Familia desplazada por grupo armado en Quibdó - Chocó,Desplazamiento individual. 08 de Julio de 2016,Desplazamiento individual,,,Oficina Quibdó,"Al menos 23 hombres entre los 15 y 28 años llegaron fuertemente armados hasta la vivienda de un joven que funge como patrullero de la Policía Nacional, ubicada en el barrio El Reposo No 2, sector La Unión con la intención de asesinarlo a quien le responsabilizaban de “calentarles la zona”.Según testigos, “los malhechores llegaron hasta la vivienda tomando a la fuerza la reja, lanzaban fuertes improperios, hasta pedir que se le entregara una menor de tres años “para picarla a pedacitos”, hija del policía que andaban buscando para asesinar”.“Los hombres enfurecidos incursionaron en la vivienda a la que le rociaron gasolina para prenderle fuego pero alguien del mismo grupo lo evitó. Dos motocicletas fueron incineradas afuera de la vivienda por los hombres que insistentemente preguntaban por el agente de la Policía, mientras saqueaban todo del lugar”.“Los tres niños fueron salvados por sus abuelos quienes los escondieron para evitar que se les hiciera algún daño.",http://www.marioenturadio.com/395-2/,27,Chocó,27001,Quibdó ,"Barrio Reposo  2, Sector la Unión, Quibdó, Chocó",,,,,,,,,
84100,Violencia armada,2016-04-24 13:36:00,,,Asesinan menor de edad en Quibdó - Chocó,"Homicidio. Quibdó, Chocó. 24 de Abril de 2016",Homicidio,,,Oficina Quibdó,"A las nueve de la mañana del 24 de abril fue encontrado el cuerpo sin vida de una joven´de 15 años en los matorrales que rodean el aeroparque de Quibdó. Estaba desnuda, presentaba señales de violación y tenía 28 heridas de puñal.",http://www.choco7dias.com/1011/index.html,27,Chocó,27001,Quibdó ,"Quibdó, Chocó",1,1,,1,1,,,,
84101,Violencia armada,2016-07-16 01:49:00,,,"Dos policías murieron tras emboscada en Dabeiba, Antioquia","Emboscada. Dabeiba, Antioquia. 16 de Julio de 2016",Emboscada,,,Cable Noticias,"Los dos policías colombianos asesinados este sábado en el municipio de Dabeiba, en el departamento de Antioquia (noroeste), fueron emboscados por miembros del Clan del Golfo, antes conocido como Clan Úsuga, informó hoy el ministro de Defensa, Luis Carlos Villegas.Ellos fueron llamados en su cuadrante para atender un caso y al hacerlo fueron emboscados y asesinados vilmente por estos mafiosos, dijo Villegas en una rueda de prensa, según recoge un comunicado de su despacho.Los policías, identificados como Neder Pastrana Hernández y Jhon Blanco Soto, fueron emboscados cuando se movían en motocicleta por la zona.El ataque se produjo a 6 kilómetros de la cabecera municipal, cuando fueron emboscados por la espalda y recibieron disparos de fusil que traspasaron los chalecos antibalas.El Gobierno colombiano lanzó hace más de un año la Operación Agamenon para descabezar al Clan del Golfo, la mayor banda criminal del país de origen paramilitar y que dirige Dairo Antonio Úsuga, alias Otoniel.",http://www.cablenoticias.tv/vernoticia.asp?titulo=Confirman-que--Clan-del-Golfo--asesino-a-los-dos-policias-en-Dabeiba&WPLACA=77910,5,Antioquia,5234,Dabeiba ,"Dabeiba, Antioquia",2,,2,,,,,,
84102,Violencia armada,2016-07-17 11:00:00,2016-07-17 11:00:00,0,"Policías fueron atacados con una granada en Valdivia, Antioquia","Emboscada - Artefacto Explosivo Improvisado - AEI. Valdivia, Antioquia - Sector Caracolí. 17 de Julio de 2016","Artefacto Explosivo Improvisado - AEI,Emboscada",,,RCN,"Una unidad de la Policía de Tránsito y Transporte de Antioquia esquivó un ataque con un explosivo, cuando regresaba a su sitio de descanso, después de escoltar una caravana de camiones que se dirigía hacia la Costa Atlántica.El comandante encargado de la Policía en Antioquia, coronel Giovanny Buitrago, explicó que el ataque se presentó en jurisdicción del municipio de Valdivia, Norte de Antioquia. Y resaltó que no hubo lesionados ni daños materiales.“A media noche tuvimos el lanzamiento de un artefacto explosivo contra uniformados de la Seccional de Tránsito y Transporte de Antioquia, pero el entrenamiento y capacidad de reacción de ellos les permitió que no se presentara ninguna situación especial. Después de que escoltaban una caravana le lanzaron una granada“, agregó el coronel Buitrago.",http://www.rcnradio.com/locales/atacan-una-granada-patrulla-la-policia-valdivia-antioquia/,5,Antioquia,5854,Valdivia ,"Valdivia, Antioquia - Sector Caracolí",,,,,,,,,Incidente
84103,Violencia armada,2016-07-18 10:25:00,,,Combates entre el Ejército y el ELN en Timbiquí dejan a cuatro guerrilleros muertos,"Combates. Timbiquí, Cauca. 18 de Julio de 2016",Combates,,,RCN,"En zona rural del municipio de Timbiquí, se presentaron combates entre tropas de la Tercera división del Ejército y el Frente Jose María Becerra del ELN, en los cuales resultaron dados de baja 4 guerrilleros combatientes.",http://www.rcnradio.com/locales/cuatro-guerrilleros-muertos-deja-operativo-militar-en-cauca/,19,Cauca,19809,Timbiquí ,"Timbiquí, Cauca",4,,,,,,,,
84104,Violencia armada,2016-07-17 11:23:00,2016-07-17 11:23:00,0,Bloqueo de vía que conduce de Segovia a Zaragoza en Antioquia,"Bloqueo de vías y/o Retén ilegal - Ataque, ocupación o uso infraestructura y/o bienes civiles. 17 de Julio de 2016","Bloqueo de vías y/o Retén ilegal,Ataque, ocupación o uso infraestructura y/o bienes civiles",,,RCN,"En Segovia en la vía que conduce a Zaragoza, hombres que se identificaron como miembros del ELN y que estaban armados pararon un bus, bajaron a los pasajeros y dejaron el vehículo atravesado en la vía. En el sector hacen presencia las autoridades.",http://www.rcnradio.com/locales/policias-sufren-tercer-ataque-antioquia-menos-24-horas/,5,Antioquia,5736,Segovia ,"Segovia, Antioquia",,,,,,,,,
84105,Violencia armada,2016-07-17 11:32:00,,,"Policías fueron atacados con granadas en zona rural de Cáceres, Antioquia","Hostigamiento - Artefacto Explosivo Improvisado - AEI. Cáceres, Antioquia, vereda El Tigre. 17 de Julio de 2016","Hostigamiento,Artefacto Explosivo Improvisado - AEI",,,RCN,"De acuerdo con el comandante encargado de Policía Antioquia, coronel Giovanny Buitrago, cuando uniformados se encontraban realizando labores de control en la vereda El Tigre, a cinco minutos del caso urbano de Cáceres, hombres al parecer del Clan del Golfo  les arrojaron dos granadas de fragmentación.  Por fortuna,  no se presentaron lesionados.“En actividades operativas que desarrolla la Policía Nacional en el municipio de Cáceres contra el Clan del Golfo, allí nuestros hombres reciben un atentado con granadas de fragmentación, les arrojaron dos de ellas. Afortunadamente,  la capacidad de entrenamiento que tiene nuestros hombres permitió que ninguno de ellos resultara afectado”, dijo el alto oficial.",http://www.rcnradio.com/locales/policias-sufren-tercer-ataque-antioquia-menos-24-horas/,5,Antioquia,5120,Cáceres ,"Cáceres, Antioquia, vereda El Tigre",,,,,,,,,Incidente
84106,Violencia armada,2016-07-17 12:23:00,,,"Asesinan a líder cívico en Barranco de Loba, Bolívar","Homicidio. Barranco de Loba, Bolívar, corregimiento Pueblito Mejía. 17 de Julio de 2016",Homicidio,,,El Universal,"Las autoridades iniciaron las investigaciones para esclarecer los móviles del homicidio de Jesús Omar Santiago Rivera, un matarife y líder cívico del municipio de Barranco de Loba, en el sur de Bolívar, asesinado con arma de fuego ayer por la madrugada.Según se conoció, un encapuchado ingresó hasta la finca donde se encontraba el campesino, de 47 años, en el corregimiento de Pueblito Mejía, y luego de cruzar algunas palabras lo atacó a disparos.El hombre, que en ese momento sacrificaba a una vaca para su comercialización, fue herido en el cuello por una de las balas y luego se produjo su muerte. El cadáver de Jesús Omar Santiago fue trasladado por personal de criminalística hasta el casco urbano de Barranco de Loba donde se realizaría la necropsia. Allegados a la víctima manifestaron que esta no tenía amenazas.Sobre el campesino se estableció que era oriundo de Cesar, pero residía hace 13 años en Pueblito Mejía, donde era el tesorero de la Junta de Acción Comunal. El suyo es el segundo asesinato que se presenta en jurisdicción de Barranco de Loba, en una semana.",http://www.eluniversal.com.co/sucesos/asesinan-lider-civico-en-barranco-de-loba-sur-de-bolivar-230653,13,Bolivar,13074,Barranco de Loba ,"Barranco de Loba, Bolívar, corregimiento Pueblito Mejía",1,1,,,,,,,
84107,Violencia armada,2016-07-17 12:05:00,2016-07-17 12:05:00,0,"Atentado contra Autoridad de resguardo indígena en Buenos Aires, Cauca",Atentado - Herida intencional en persona protegida. 17 de Julio de 2016,"Herida intencional en persona protegida,Atentado",,,RCN,"En el Resguardo Las Delicias, del municipio de Buenos Aires, desconocidos ingresaron a la vivienda del coordinador de la Guardia Indígena del Cauca y le dispararon en cinco oportunidades. La victima resultó ilesa debido a que alcanzó a protegerse del ataque y a pedir ayuda a los vecinos y familiares que se encontraban cerca al lugar. Los desconocidos huyeron del lugar. Cabe resaltar que el nombre del coordinador victima, se encontraba escrito en uno de los panfletos con amenazas a lideres sociales de la región.",http://www.rcnradio.com/locales/autoridades-nativas-denuncian-atentando-coordinador-guardia-indigena-cauca/,19,Cauca,19110,Buenos Aires ,"Buenos Aires, Cauca",1,1,,,,,1,,
84108,Violencia armada,2016-07-17 12:25:00,,,"Desactivan artefactos explosivos en Chimichagua, Cesar","Munición sin explotar - MUSE. Chimichagua, Cesar, corregimiento La Vega - Vereda La Victoria. 17 de Julio de 2016",Munición sin explotar - MUSE,,,El Pilón,"En la vereda La Victoria, corregimiento de La Vega, Jurisdicción de Chimichagua, Cesar, en un cultivo de palma hallaron veinticinco artefactos explosivos improvisados, al parecer, pertenecientes al frente Camilo Torres Restrepo del Eln.Los explosivos fueron controlados por uniformados del Batallón de Ingenieros ‘Manuel Alberto Murillo González’.Los restos de los elementos fueron puestos a disposición de Fiscalía 19 Seccional de Curumani, Cesar.",http://elpilon.com.co/hallaron-25-artefactos-explosivos-del-eln-en-chimichagua-cesar/,20,Cesar,20175,Chimichagua ,"Chimichagua, Cesar, corregimiento La Vega - Vereda La Victoria",,,,,,,,,Incidente
84111,Violencia armada,2016-07-18 12:52:00,2016-07-18 12:52:00,0,"Otro caso de amenaza se registró en el municipio de Dibulla, a la actual encargada del programa de atención Psicosocial a poblaciones del conflicto armado",Amenazas (individuales/colectivas). 18 de Julio de 2016,Amenazas (individuales/colectivas),,,Guajira Estéreo,"Otro caso de amenaza registró en el municipio de Dibulla a la actual encargada del programa de atención Psicosocial a poblaciones del conflicto armado. Dos sujetos en una moto abordaron a la funcionaria diciéndoles que le había quitado el trabajo a una persona que tenía un hijo con discapacidad. La funcionaria anterior se pronunció al respecto diciendo que los hechos no tienen nada que ver con ella, quien había realizado su trabajo con mucha aptitud y responsabilidad y que está muy satisfecha con la labor que nadie le ha quitado el trabajo, además añade que ahora tiene un nuevo reto laboral.",Guajira Estéreo emisión de las 6: am lunes 18 de julio de 2016,44,La Guajira,44090,Dibulla ,"Dibulla, La Guajira",1,1,,,1,,,,
84112,Violencia armada,2016-07-18 13:39:00,2016-07-18 13:39:00,0,Dos personas muertas y una patrulla de polcía atacada fue el resultado de una riña en Puerto Tejada,"Emboscada - Homicidio. Puerto Tejada, Cauca, barrio La Maria . 18 de Julio de 2016","Homicidio,Emboscada",,,Caracol,"Según algunas versiones, los hechos ocurrieron en Puerto Tejada, cuando algunas personas entraron y atacaron a disparos a unas personas que se encontraban departiendo de una fiesta de matrimonio. En la confrontación que se formó debido al ataque, resutaron muertos dos hombres de 26 y 32 años quienes inicialmente fueron trasladados por la policía hacia un centro asistencial. Por otra parte, mientras los hombres heridos estaban siendo transportados por la policía, desconocidos atacaron la patrullan en la que se movilizaban a disparos. en este acto, resultó herido un patrullero de la policía.",http://caracol.com.co/emisora/2016/07/18/popayan/1468845349_391993.html,19,Cauca,19573,Puerto Tejada ,"Puerto Tejada, Cauca, barrio La Maria",4,2,2,,,,,,
84114,Violencia armada,2016-07-14 13:43:00,2016-07-14 13:43:00,0,Amenazas a líderes indígenas en Pueblo Rico,Amenazas (individuales/colectivas). 14 de Julio de 2016,Amenazas (individuales/colectivas),,,RCN,"El Defensor del Pueblo en Risaralda le hizo un llamado a las autoridades del departamento para que adelanten las investigaciones respectivas, ante las denuncias de amenazas de líderes indígenas en Mistrató y Pueblo Rico por parte de grupos armados.Fredy Plaza Mañozca, el defensor del Pueblo en Risaralda, aseguró que ha recibido en su despacho denuncias de líderes indígenas que están siendo intimidados por grupos armados de los cuales no se conoce su identidad.” La Defensoría ha recibido información por parte de los líderes indígenas donde habría amenazas de parte de grupos armados, integrados pro 4 o 5 personas que con armas largas, les están exigiendo un rendición de cuentas de la labor como líderes, de allí a que estamos pidiendo a las autoridades  y al gobernador del departamento para que se verifique en el terreno estas denuncias de la comunidad“, dijo Plaza Mañozca.Uno de los líderes que en Risaralda ha denunciado amenazas de muerte es el Gobernador indígena del resguardo unificado de Pueblo Rico, quien asegura que la primera amenaza la recibió semanas atrás, estando en el sector se Remolinos en Belén de Umbría en minga.",http://www.rcnradio.com/noticias/defensoria-pide-verificacion-autoridades-amenazas-varios-lideres-indigenas/,66,Risaralda,66572,Pueblo Rico ,"Pueblo Rico, Risaralda",,,,,,,,,
84115,Violencia armada,2016-07-16 13:50:00,2016-07-16 13:50:00,0,Un menor presuntamente asesina a una mujer,Homicidio. 16 de Julio de 2016,Homicidio,,,Caracol,"Solo 14 años, tiene el menor que asesinó con arma de fuego a Ana Dolores Durán Guevara de 54 años, una trabajadora del INVIAS en Santander.El hecho ocurrió en presencia de su hijo un niño de diez años.El homicida que se movilizaba en una motocicleta en compañía de otra persona, esperó a que la mujer recogiera a su hijo que estaba en una escuela de futbol, muy cerca donde entrena el Bucaramanga, en el anillo vial entre Floridablanca y Girón.Cuando Ana Dolores iba en movimiento en su carro el adolescente le disparo y en el atentado la mujer chocó su automóvil contra un camión.El menor homicida fue capturado por la policía y en su poder llevaba el arma de fuego.La dama falleció en un centro asistencia de Bucaramanga.",http://caracol.com.co/emisora/2016/07/16/bucaramanga/1468683821_801137.html,68,Santander,68276,Floridablanca ,"anillo vial entre Floridablanca y Girón, Floridablanca, Santander",1,1,,,1,,,,
84116,Violencia armada,2016-07-16 13:55:00,,,Tres hombres asesinados en Cúcuta,"Homicidio. El salado, Cúcuta, Norte de Santander. 16 de Julio de 2016",Homicidio,,,La Opinión,"Como Jeffrey Alexander Forero Abreo, de 24 años, fue identificado el tercer cadáver hallado baleado la mañana del pasado jueves en una trocha que limita con la cárcel de Cúcuta, en El Salado. (Le además Asesinan a tres jóvenes en una trocha fronteriza de Cúcuta)Jeffrey Alexander, el último en ser plenamente identificado, era hermano de Estiven Mauricio Forero Abreo, de 18, asesinado en los mismos hechos, donde también perdió la vida Yeison Jean Carlos Roa Gómez, de 22.La hermana mayor de los dos hermanos, quien adelantaba este viernes las diligencias para la entrega de los cuerpos ante el Instituto de Medicina Legal, señaló que ambos trabajaban sacando arena del río y desconocía que tuvieran amenazas. Jeffrey vivía en Los Estoraques y su hermano en el barrio Chapinero.“Ellos siempre salían a las 6:00 de la mañana a trabajar y llegaban a sus casas a las 12:30 del mediodía. Ese día, a la 1:30 de la tarde, sus esposas se afanaron porque no llegaron. Entonces, llamaron a mi mamá para saber de ellos y empezamos a buscarlos hasta 3:00 de la tarde y nada, nunca contestaron sus celulares”, recuerda la hermana.La mujer indicó que finalmente optaron por buscarlos donde laboraban y al llegar se enterraron de la muerte de los tres hombres, pero ya los cadáveres habían sido trasladados por la Fiscalía a la morgue.“Fuimos a Medicina Legal y entregamos la descripción de ellos; allá nos confirmaron que se trataba de mis hermanos”, dijo la mujer. Ambos tenían un hijo, agregó.Según se conoció, varios hombres desconocidos interceptaron a los tres jóvenes cuando pasaban por este lugar y los asesinaron a bala. Luego, huyeron por la misma trocha hacia Ureña (Venezuela).El coronel Jaime Barrera, comandante de la Policía Metropolitana de Cúcuta, aseguró que estos homicidios son el resultado de una disputa a sangre y fuego que mantiene el Clan del Golfo y la disidencia de este grupo, por el control de esta trocha que conduce hacia territorio venezolano.",http://www.laopinion.com.co/judicial/eran-hermanos-dos-de-los-tres-hombres-asesinados-en-trocha-de-cucuta-115416#ATHS,54,Norte de Santander,54001,Cúcuta ,"El salado, Cúcuta, Norte de Santander",3,3,,,,,,,
84117,Violencia armada,2016-07-16 13:00:00,,,"Entre cafetales el Eln había ubicado minas antipersonales en Ricaurte, Nariño","Munición sin explotar - MUSE. Ricaurte, Nariño. 16 de Julio de 2016",Munición sin explotar - MUSE,,,Diario del Sur,"Unidades antiexplosivos destruyeron en diferentes municipios del departamento de Nariño cuatro minas antipersonales que la insurgencia había instalado entre cafetales y un predio que era paso obligado para los campesinos. Voceros oficiales indicaron que en la labores participaron unidades de la Fuerza de Tarea Pegaso adscritas a la Tercera División del Ejército Nacional quienes aseguraron que ubicaron los artefactos detonantes en el marco de las tareas de control militar de área.Explicaron que en el desarrollo de la operación Job soldados de la Brigada Móvil 35 ubicaron las cuatro minas antipersonales sembradas en zona rural de los municipios de Mallama y Ricaurte.Indicaron que las trampas mortales fueron armadas con explosivos de alto poder destructivo y que pertenecían a guerrilleros del ELN.Explicaron que en Mallama los soldados ubicaron dos minas que estaban en un tubo de PVC que contenía alrededor de 500 gramos de pentolita y que se encontraban camuflados entre cultivos de café y coca.Así mismo dijeron que en el municipio de Ricaurte detectaron dos minas, que cada una contenía un kilo de pentolita.Para la destrucción de las minas antipersonales se contó con la presencia del grupo de explosiones y demoliciones. Mandos oficiales aseguraron que la instalación de dichas minas antipersonal demuestra que el ELN continúa infringiendo el Derecho Internacional Humanitario.",http://diariodelsur.com.co/noticias/judicial/entre-cafetales-el-eln-habia-ubicado-minas-antipersonales-na-223073,52,Nariño,52612,Ricaurte ,"Ricaurte, Nariño",,,,,,,,,Incidente
84118,Violencia armada,2016-07-16 13:05:00,,,"Entre cafetales el Eln había ubicado minas antipersonales en Mallama, Nariño","Munición sin explotar - MUSE. Mallama (Piedrancha), Nariño. 16 de Julio de 2016",Munición sin explotar - MUSE,,,Diario del Sur,"Unidades antiexplosivos destruyeron en diferentes municipios del departamento de Nariño cuatro minas antipersonales que la insurgencia había instalado entre cafetales y un predio que era paso obligado para los campesinos. Voceros oficiales indicaron que en la labores participaron unidades de la Fuerza de Tarea Pegaso adscritas a la Tercera División del Ejército Nacional quienes aseguraron que ubicaron los artefactos detonantes en el marco de las tareas de control militar de área.Explicaron que en el desarrollo de la operación Job soldados de la Brigada Móvil 35 ubicaron las cuatro minas antipersonales sembradas en zona rural de los municipios de Mallama y Ricaurte.Indicaron que las trampas mortales fueron armadas con explosivos de alto poder destructivo y que pertenecían a guerrilleros del ELN.Explicaron que en Mallama los soldados ubicaron dos minas que estaban en un tubo de PVC que contenía alrededor de 500 gramos de pentolita y que se encontraban camuflados entre cultivos de café y coca.Así mismo dijeron que en el municipio de Ricaurte detectaron dos minas, que cada una contenía un kilo de pentolita.Para la destrucción de las minas antipersonales se contó con la presencia del grupo de explosiones y demoliciones. Mandos oficiales aseguraron que la instalación de dichas minas antipersonal demuestra que el ELN continúa infringiendo el Derecho Internacional Humanitario.",http://diariodelsur.com.co/noticias/judicial/entre-cafetales-el-eln-habia-ubicado-minas-antipersonales-na-223073,52,Nariño,52435,Mallama (Piedrancha) ,"Mallama (Piedrancha), Nariño",,,,,,,,,Incidente
84119,Violencia armada,2016-07-18 13:30:00,2016-07-18 13:30:00,0,Mueren dos personas en el barrio Dividivi de Riohacha,"Homicidio - Intento de homicidio. Barrio Dividivi Riohacha, La Guajira. 18 de Julio de 2016","Intento de homicidio,Homicidio",,,La Guajira Hoy,"Dos muertos y dos heridos dejó un trágico hecho ocurrido en el barrio el Dividivi al sur de Riohacha. Las autoridades precisan que sobre las 12:50 am pasó por el lugar una motocicleta con dos ocupantes y el parrillero desenfundó un arma de fuego y la accionó en repetidas ocasiones sobre las personas que departían en la reunión, dicen los demás testigos que si no se tiran al suelo las balas hubiesen impactado en sus cuerpos. Los dos heridos se encuentran en recuperación",https://laguajirahoy.com/2016/07/mueren-dos-personas-en-el-barrio-dividivi-de-riohacha-entre-ellos-alias-el-lobito.html,44,La Guajira,44001,Riohacha ,"Barrio Dividivi Riohacha, La Guajira",2,2,,,,,,,
84121,Violencia armada,2016-07-17 13:29:00,2016-07-17 13:29:00,0,"Se frustra atentado en Ocaña, Norte de Santander","Munición sin explotar - MUSE. Vereda El Llano de los Trigos, Ocaña, Norte de Santander. 17 de Julio de 2016",Munición sin explotar - MUSE,,,HSB Noticias,"Un nuevo atentado que pretendía cometer el Eln en una de las vías que conducen al municipio de Ocaña fue neutralizado por  tropas de la Trigésima Brigada, de la Fuerza de Tarea Vulcano, adscrita a la Segunda División.El área sembrada con varios explosivos había sido instalada al parecer por guerrilleros de la compañía  ‘Comandante Diego’ del Eln, en un costado de la vía que de Aguas Claras conduce a la vereda El Llano de los Trigos, trayecto por donde transitan niños, jóvenes y adultos a cumplir con diferentes actividades.Soldados del Batallón de Infantería n° 15 ‘General Francisco de Paula Santander’, con el apoyo de caninos, detectaron el área prepara, compuesta por cinco artefactos explosivos improvisados, armados en tubos de PVC con un kilo de explosivo, cada uno.Hombres del Grupo de Explosivos y Demoliciones del Ejército Nacional, realizaron la destrucción de manera controlada, salvaguardando la integridad de transeúntes, trasportadores que se desplazan  por esta vía y las tropas que prestan seguridad.Con estas acciones el Eln, insiste en el empleo de armas no convencionales que son  prohibidas en los protocolos de la Convención de Otawa y el Derecho Internacional Humanitario.",http://noticias.anotao.com/link/co/hsbnoticias.com/noticias/judicial/video-en-de-ocana-fue-neutralizado-un-atentado-terrorist-223191,54,Norte de Santander,54498,Ocaña ,"Vereda El Llano de los Trigos, Ocaña, Norte de Santander",,,,,,,,,Incidente
84122,Violencia armada,2016-07-18 13:45:00,2016-07-18 13:45:00,0,"Destruidas dos MAP en Mallama, Nariño",Munición sin explotar - MUSE. 18 de Julio de 2016,Munición sin explotar - MUSE,,,RCN,"En el desarrollo de la operación ofensiva los soldados de la Brigada Móvil No. 35 ubicaron cuatro minas antipersonales sembradas en los municipios de Mallama y Ricaurte. Armadas con explosivos de alto poder destructivo, que habían sido instalados por el ELN.En el municipio de Mallama los soldados efectuaron el hallazgo de dos minas que estaban en un tubo de pvc con 500 gramos de pentolita cada uno y que se encontraban camuflados entre cultivos de café y coca.Para la destrucción de las minas antipersonales se hizo necesaria la presencia del grupo de Explosiones y Demoliciones, para efectuar el protocolo necesario y evitar una tragedia.",http://www.rcnradio.com/locales/destruidas-cuatro-minas-antipersonales-narino/,52,Nariño,52435,Mallama (Piedrancha) ,"Mallama (Piedrancha), Nariño",,,,,,,,,Incidente
84123,Violencia armada,2016-07-18 13:47:00,,,"Destruidas do minas antipersonales en Ricaurte, Nariño","Munición sin explotar - MUSE. Ricaurte, Nariño. 18 de Julio de 2016",Munición sin explotar - MUSE,,,RCN,"En el desarrollo de la operación ofensiva los soldados de la Brigada Móvil No. 35 ubicaron cuatro minas antipersonales sembradas en los municipios de Mallama y Ricaurte. Armadas con explosivos de alto poder destructivo, que habían sido instalados por el ELN.Así mismo en el municipio de Ricaurte se detectaron dos minas, que cada una contenía un kilo de pentolita, lo que evidencia la intención de causar un daño irreparable en la víctima que activaría estas trampas al pisar sobre éstas.Para la destrucción de las minas antipersonales se hizo necesaria la presencia del grupo de Explosiones y Demoliciones, para efectuar el protocolo necesario y evitar una tragedia.",http://www.rcnradio.com/locales/destruidas-cuatro-minas-antipersonales-narino/,52,Nariño,52612,Ricaurte ,"Ricaurte, Nariño",,,,,,,,,Incidente
84124,Violencia armada,2016-07-17 01:02:00,2016-07-17 01:02:00,0,Un guerrillero y un menor de edad heridos por combates entre el ELN y la Fuerza Pública,Combates - Herida de civil en acción bélica. 17 de Julio de 2016,"Herida de civil en acción bélica,Combates",,NAN,Caracol,"Un niño herido en enfrentamientos entre Ejército y Eln en ChocóUno de los guerrilleros falleció en el cruce de disparos.En zona rural del departamento de Chocó, en la rivera del río Atrato se encontró una cuadrilla del frente Manuel Hernández del Eln con unapatrulla militar, ocurrió un enfrentamiento que hasta el momento deja el saldo de un guerrillero muerto y un niño que resultó heridos tras ser alcanzado por una de las balas.El guerrillero muerto fue identificado con el alias de Walter mientras que el menor al parecer perteneciente a una comunidad indígena, fue trasladado de urgencia en un helicóptero hasta el hospital de Quibdo.Los enfrentamientos ocurrieron durante la tarde de este domingo y se extendieron según fuentes del Ejército, por más de 10 minutos sin ningún herido en las tropas.El Ejército lamentó que el niño resultara herido y esperan que se recupere satisfactoriamente.",http://caracol.com.co/radio/2016/07/18/nacional/1468806750_557782.html,27,Chocó,27050,Atrato (Yuto) ,"Atrato (Yuto), Chocó",2,1,,1,,,,,
84125,Violencia armada,2016-07-04 01:11:00,2016-07-04 01:11:00,0,"Hallan partes de cuerpo de una persona descuartizada en Quibdó, Chocó",Tortura - Homicidio. 04 de Julio de 2016,"Homicidio,Tortura",,,Mario en tu radio,"Hallan partes de cuerpo de una persona descuartizada en Quibdó, (Chocó). En un hecho sin precedente, en alto grado de descomposición fueron encontradas partes de un cuerpo descuartizado al interior de un bolso ésta mañana en inmediaciones del sitio conocido al Sur de Quibdó como La Cascorba.Los primeros en llegar al sitio fueron los uniformados de la Policía, luego personal del CTI de la Fiscalía que hizo lo correspondiente para avanzar en las investigaciones de este hecho que tiene consternada a la comunidad de ese sector, y resto de quibdoseños; “pues un hecho como éste nunca se había presentado”.",http://www.marioenturadio.com/356-2/,27,Chocó,27001,Quibdó ,"Quibdó, Chocó",2,2,,,,,,,
84127,Violencia armada,2016-07-09 01:40:00,2016-07-09 01:40:00,0,"Un hombre resulta herido tras ataque en el sur de Cali, Valle",Herida de civil en acción bélica - Homicidio. 09 de Julio de 2016,"Herida de civil en acción bélica,Homicidio",,,El País,"Un herido deja ataque sicarial en la Carrera 66, sur de CaliEl atentado sicarial se presentó en la Carrera 66 con Calle 10A, concurrido sector de bares y restaurantes en el sur de Cali. La víctima era un hombre quien se encontraba en la vía pública, recibió un disparo en su cabeza. Tras el atentado, el trabajador de una compraventa, fue trasladado a la Clínica Valle del Lili donde se encuentra en grave estado de salud.",http://www.elpais.com.co/elpais/judicial/noticias/herido-deja-ataque-sicarial-carrera-66-sur-cali,76,Valle del Cauca,76001,Calí ,"Calí, Valle del Cauca,  Carrera 66 con Calle 10A",1,1,,,,,,,
