Id,Tipo,Fecha Evento,Fecha Fin Evento,# días evento,Título evento,Resumen evento,Categorias (Subcategorias),Acceso (para desastres),Resoluciones,Fuente,Descripcion de la fuente,Referecia,Divipola,Departamento,Divipola,Municipio,Lugar,# Total Víctimas,# Víctimas civiles,Víctimas militares,# Víctimas menores 18 años,Víctimas mujeres,# Víctimas afro,Víctimas indígenas,Víctimas otros,Incidente o Accidente MAP/MUSE
86864,Violencia armada,2017-06-21 01:47:00,2017-06-21 01:47:00,0,Restricción a la movilidad en vía aeropuerto de Ocaña por presencia de explosivos,"Bloqueo de vías y/o Retén ilegal - Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones. 21 de Junio de 2017","Bloqueo de vías y/o Retén ilegal,Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones",,,Caracol,"Por la ubicación de explosivos a lado y lado de la carretera no hay paso vehicular, ni peatonal en la vía de Aguas Claras que comunica con el aeropuerto de Ocaña, igualmente se investiga la instalación de otros  cilindros  en diferentes puntos de la zona del Catatumbo.Según el coronel George Quintero, comandante de la Policía de Norte de Santander, esta acción violenta obedece a una retaliación de la banda de los pelusos, ante el decomiso de aproximadamente 500 pimpinas de gasolina de contrabando en Ocaña en las últimas horas, que originó ayer disturbios y bloqueos en la vía que comunica entre Ocaña y Cúcuta.“Nosotros vamos a continuar con distintos operativos en la zona del Catatumbo, en donde los grupos armados manejan el control del negocio del combustible de contrabando, productos que utilizan para el procesamiento de la coca en sus distintos laboratorios” dijo el coronel Quintero  a RCNLa Policía y el Ejército realizan operativos con el objetivo de detectar otros explosivos y desactivarlos de forma controlada, para evitar pérdidas humanas en la zona del Catatumbo, directamente en a provincia de Ocaña.",http://www.rcnradio.com/locales/cerrada-la-via-al-aeropuerto-ocana-explosivos-la-carretera/,54,Norte de Santander,54498,Ocaña ,"Ocaña, Norte de Santander, Vía al aeropuerto",,,,,,,,,
86865,Violencia armada,2017-06-21 08:39:00,,,Neutralizan acción del Eln en la vía Ocaña – Convención,"Munición sin explotar - MUSE. Ocaña, Norte de Santander, Vía a Convención, vereda Santa Maria. 21 de Junio de 2017",Munición sin explotar - MUSE,,,HSB Noticias,"La Segunda División del Ejército neutralizó un atentado terrorista que pretendía perpetrar el Eln, en la vereda  Santa María, en el kilómetro 1 de la vía Ocaña – Convención. A tempranas horas de este miércoles la Policía Nacional tuvo conocimiento de la ubicación de un posible artefacto explosivo, cerca las instalaciones de una sucursal de Cocacola Company. Inmediatamente se pidió apoyo de la Unidad Atacador Dos de la Trigésima Brigada, la cual llegó a la zona para realizar el procedimiento de verificación de un artefacto plástico en el que fueron montados 4 kilos de explosivos, los cuales fueron destruidos de forma controlada. Las tropas también realizaron operaciones en las partes altas de los barrios Colinas de la Esperanza y La Cantera, a donde llegaba un cable de 300 metros con el que se pretendía activar la carga explosiva al paso de la Fuerza Pública.",http://hsbnoticias.com/noticias/judicial/video-neutralizado-atentado-del-eln-en-la-ocana-convenci-318191,54,Norte de Santander,54498,Ocaña ,"Ocaña, Norte de Santander, Vía a Convención, vereda Santa Maria",,,,,,,,,Incidente
86866,Violencia armada,2017-05-19 13:08:00,2017-06-14 13:08:00,26,Secuestro de un avicultor de 76 años,Secuestro. 19 de Mayo de 2017,Secuestro,,,HSB Noticias,"El coronel George Quintero, comandante del Departamento de Policía de Norte de Santander, confirmó la liberación de Óscar Elí Cárdenas, en zona rural del municipio de Convención. El avicultor de 76 años de edad fue raptado hace casi un mes, cuando hombre armados lo obligaron a salir de su granja, ubicada en la vía Ocaña – César. El oficial explicó que la víctima del rapto está bien de salud y en compañía de sus familiares. El coronel Quintero manifestó que unidades del Gaula siguen con las investigaciones en la zona para determinar si el rapto correspondió a una acción delictiva de Los Pelusos, banda criminal con presencia en el Catatumbo.",http://hsbnoticias.com/noticias/judicial/los-pelusos-liberaron-oscar-eli-cardenas-en-convencion-nor-316291#sthash.XxXJ2AgK.dpuf,54,Norte de Santander,54498,Ocaña ,"Ocaña, Norte de Santander, vía Cesár",,,,,,,,,
86869,Violencia armada,2017-06-21 13:43:00,,,Desactivaron dos minas antipersona en Samaná.,"Munición sin explotar - MUSE. Samaná, Caldas, Veredas Raudales y La Quiebra del Abejorro. 21 de Junio de 2017",Munición sin explotar - MUSE,,,La Patria,"El Batallón de Desminado que adelanta labores en Samaná halló y desactivó dos minas antipersona en las veredas Raudales y La Quiebra del Abejorro, en desarrollo del plan de descontaminación de zonas rurales afectadas por estos artefactos. Según la información entregada por el Ejército Nacional, los elementos estaban armados en envases de plástico, características comunes a las que sembró durante dos décadas las Farc en el Oriente de Caldas. El reciente hallazgo de mina se reportó en mayo pasado, cuando un campesino informó la ubicación de un objeto explosivo, de similares características, en la vereda La Quiebra, mientras trabajaba en extracción de madera. El Ejército señaló que en total durante la últimas semanas detectaron cinco artefactos sembrados en zonas del territorio nacional donde operan los Batallones de Desminado. Los otros tres los encontraron en Florencia (Caquetá) y Planadas (Tolima). El municipio caldense, que fue priorizado para la descontaminación por minas, completó ocho años sin víctimas por causa de estos explosivos. El último caso fue un menor de edad en la vereda La Cumbre, en julio del 2009.",http://www.lapatria.com/sucesos/desactivaron-dos-minas-antipersona-en-samana-caldas-371231,17,Caldas,17662,Samaná ,"Samaná, Caldas, Veredas Raudales y La Quiebra del Abejorro",,,,,,,,,Incidente
86870,Violencia armada,2017-06-21 13:56:00,,,Asesinan a campesino en corregimiento Todos Los Santos de Arauca.,"Homicidio intencional en persona protegida. Arauca, Arauca, Corregimiento Todos Los Santos. 21 de Junio de 2017",Homicidio intencional en persona protegida,,,La Voz del Cinaruco,"Una persona en condición de desplazado y víctima de la violencia quien denunció amenazas, las que no fueron atendidas por las autoridades, terminó siendo asesinado la mañana del martes en zona rural del municipio de Arauca, conoció el periodismo de Noticias Caracol de La Voz del Cinaruco.El hecho ocurrió en el sector del Corregimiento Todos los Santos, hacia las 10:00 de la mañana aproximadamente, donde fue asesinado de varios impactos de arma de fuego el ciudadano Rigoberto Lozada, quien el pasado 17 de mayo realizó la denuncia por amenaza de desplazamiento en el Centro de Ingresos de Restitución de Tierras.Noticias Caracol estableció que el ciudadano fue citado a dos encuentros con los responsables de sus amenazas, quienes finalmente ayer terminaron asesinándolo en un paraje del Corregimiento Todos los Santos.Fue personal de la Funeraria Jardines de Arauca, quien se encargó del respectivo levantamiento y traslado del cadáver de esta nueva víctima de la violencia, quien fue llevada hasta la morgue municipal sobre las 3:00 de la tarde de este martes.La mañana de este miércoles, el director de Medicina Legal y Ciencias Forenses, Mauricio Camacho, junto a su personal, se encargaron de realizar la respectiva necropsia, mientras personal de la funeraria Jardines de Arauca, procedió a la preparación del cuerpo para su velación.En las últimas horas se conoció, que por disposición de su esposa, como de los demás familiares, determinaron el traslado del cuerpo Rigoberto Lozada a la ciudad de Neiva, capital del departamento del Huila donde recibirá cristiana sepultura.Hasta el momento se desconocen los motivos, como los responsables, del que podría obedecer a una célula subversiva los responsables de este nuevo asesinato en el departamento de Arauca. A fecha de hoy, ya son 43 las personas asesinadas de manera selectiva en los municipios de Tame, Saravena, Fortul, Arauquita y Arauca.",https://lavozdelcinaruco.com/17120-asesinan-a-campesino-que-habia-denunciado-amenazas-en-arauca,81,Arauca,81001,Arauca ,"Arauca, Arauca, Corregimiento Todos Los Santos",1,1,,,,,,,
86871,Violencia armada,2017-06-20 13:33:00,,,Asesinado hombre en Tumaco - Nariño,"Homicidio intencional en persona protegida. Tumaco, Nariño, Agua Clara. 20 de Junio de 2017",Homicidio intencional en persona protegida,,,Diario del Sur,"Como Henry Javier Ordoñez Ortiz, de 31 años de edad, fue identificado por las autoridades la víctima que dejó un nuevo atentado registrado en el sector de Agua Clara, a 17 kilómetros del casco urbano de Tumaco. Ordoñez Ortiz, quien era bastante reconocido en el gremio de mototaxistas del Puerto, se había trasladado a la zona rural a convivir con una bella joven que conoció hace algún tiempo. Sin embargo, la tragedia llegó hasta la puerta de esta vivienda. Dos personas que se transportaban en motocicleta se parquearon a las afueras de la casa en donde la víctima arreglaba su moto para salir a trabajar. Cuando localizaron al mototaxista, el parrillero descendió del vehículo, desenfundó un arma que tenía entre su pretina y le disparó en repetidas ocasiones. Dos de los disparos dieron blanco en el pecho. Aprovechando la oscuridad, los homicidas emprendieron  la huida con destino al casco urbano de Tumaco. Allegados y algunos vecinos que escucharon las detonaciones, llegaron al lugar donde estaba el cuerpo mal herido de Henry Javier para tratar de prestarle los primeros auxilios pero debido a la gravedad de las heridas falleció de forma instantánea. Se conoció que debido a la falta de empleo,  Ordoñez Ortiz, quien residía en el barrio Puente Ortiz de la Comuna Cuatro de Tumaco,  se había dedicado al trabajo informal y por ello compró una moto marca Honda Eco Deluxe de placa XYC-15C. Según sus allegados, esta persona no había recibido amenazas de muerte ni tampoco se le conocían enemigos.Por información suministrada por el ELC, el homicidio fue realizado por un GAPD que hace presencia en la zona.",http://diariodelsur.com.co/noticias/judicial/mototaxista-fue-baleado-cuando-reparaba-su-medio-de-trabajo-318009,52,Nariño,52835,Tumaco ,"Tumaco, Nariño, Agua Clara",1,1,,,,1,,,
86872,Violencia armada,2017-06-21 13:44:00,2017-06-21 13:44:00,0,Enfrentamiento entre grupos armados en Tumaco - Nariño,Enfrentamiento entre actores no estatales - Herida de civil en acción bélica. 21 de Junio de 2017,"Enfrentamiento entre actores no estatales,Herida de civil en acción bélica",,NAN,Diario del Sur,"En cadena de oración permanecen familiares y amigos de Giovanny Estupiñán Castro, un menor de 12 años de edad que fue impactado por una bala perdida cuando se encontraba en su vivienda en el casco urbano de Tumaco. Según la investigación de las autoridades, los hechos se presentaron mientras el adolescente disfrutaba de una reunión familiar en su casa situada en el barrio Obrero. Se presume que de un momento a otro un tiroteo se desató a las afueras del inmueble e instantes después el menor de edad cayó al piso mal herido. “Todo pasó muy rápido. Cuando nos tiramos al suelo para resguardarnos vimos que Giovanny estaba sangrando y pidiendo ayuda”, relataron parientes de la víctima. En medio de la confusión, allegados a Estupiñán se comunicaron con la línea de emergencia 123 para denunciar lo ocurrido. Posteriormente unidades de la Policía y una ambulancia llegaron hasta el lugar de los hechos y trasladaron al adolescente al hospital Divino Niño. Se conoció que el proyectil impactó en la parte inferior de la espalda de Giovanny, y que por la complejidad de la herida tuvo que ser remitido hasta el hospital San Andrés de Tumaco en donde su pronóstico de salud es reservado.Por información del ELC se da a conocer que el hecho se relaciona a un enfrentamiento entre GAPD, barreras invisibles presenten en los barrios del municipio.",http://diariodelsur.com.co/noticias/judicial/bala-perdida-impacto-un-menor-de-edad-318421,52,Nariño,52835,Tumaco ,"Tumaco, Nariño, barrio Obrero",1,1,,1,,1,,,
86873,Violencia armada,2017-06-20 21:57:00,2017-06-20 21:57:00,0,"Paramilitares desplazan jóvenes en Yondó, Antioquia",Amenazas (individuales/colectivas) - Desplazamiento individual. 20 de Junio de 2017,"Amenazas (individuales/colectivas),Desplazamiento individual",,,Prensa Rural,"Juventud Rebelde, organización política juvenil que vela por los derechos de las y los jóvenes, denuncia los hechos sucedidos en días pasados en el municipio de Yondó, donde dos jóvenes de nuestro proceso organizativo fueron amenazados por dos hombres armados que se identificaron como jefes paramilitares de la zona diciéndoles: “si no se van los matamos o alguien de sus familiares”. El 20 de junio dolorosamente los jóvenes tuvieron que salir desplazados forzosamente del municipio antioqueño buscando resguardar sus vidas ",http://prensarural.org/spip/spip.php?article21670,5,Antioquia,5893,Yondó (Casabe) ,"Yondó (Casabe), Antioquia",4,4,,,,,,,
86874,Violencia armada,2017-03-22 22:39:00,2017-03-22 22:39:00,0,"Por posibles enfrentamientos entre ELN y AGC, suspendidas misiones ONU en Valdivia. Antioquia","Restricciones o interferencia con el paso de agencias, personal o bienes en el país. 22 de Marzo de 2017","Restricciones o interferencia con el paso de agencias, personal o bienes en el país",,,Oficina Medellín,"ELN se encontró con la misión que realizaba la MAPP-OEA y sugirió no seguir con la misión por seguridad, ya que se podían dar enfrentamientos en la zona con las AGC. La misión se pudo realizar en mayo",antioquia@umaic.org,5,Antioquia,5854,Valdivia ,"Valdivia, Antioquia",,,,,,,,,
86875,Violencia armada,2017-04-06 22:49:00,2017-04-06 22:49:00,0,Restricción a la movilidad en Anorí por presencia del ELN. Antioquia,"Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones. 06 de Abril de 2017","Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones",,,Oficina Medellín,Restricción para AFP del SNU (de acuerdo al análisis de riesgo de UNDSS),antioquia@umaic.org,5,Antioquia,5040,Anorí ,"Anorí, Antioquia",,,,,,,,,
86876,Violencia armada,2017-06-12 22:58:00,2017-06-12 22:59:00,0,Restriccion para el ingreso del SNU en Anorí. Antioquia,"Restricciones o interferencia con el paso de agencias, personal o bienes en el país. 12 de Junio de 2017","Restricciones o interferencia con el paso de agencias, personal o bienes en el país",,,Oficina Medellín,"Restricción para AFP del SNU (de acuerdo al análisis de riesgo de UNDSS). Se propone desde las AFP de Antioquia, realizar pedagogía sobre los mandatos y principios humanitarios que rigen a organizaciones, para que haya claridad en sus acciones.",antioquia@umaic.org,5,Antioquia,5040,Anorí ,"Anorí, Antioquia",,,,,,,,,
86877,Violencia armada,2017-06-17 01:48:00,2017-06-17 01:48:00,0,Un guerrillero muerto y una menor recuperada tras combates con el Eln en Chocó,Combates - Reclutamiento forzado o desvinculación de menores de edad. 17 de Junio de 2017,"Combates,Reclutamiento forzado o desvinculación de menores de edad",,,Diario del Sur,"En desarrollo de operaciones militares, enmarcadas en el plan de estabilización y consolidación Victoria y con el propósito de garantizar la seguridad y la protección de la población civil, tropas del Batallón Vencedores, adscritas a la Tercera Brigada de la Tercera División del Ejército Nacional sostuvieron combates con guerrilleros del Frente “Che Guevara del Eln.La ofensiva tuvo lugar en la vereda Río Táparo del municipio Sipí, Chocó, donde murió Ángel Otilio Perea Mosquera, alias “Buchia”, cabecilla de finanzas de la comisión guerrillera.Así mismo, se recuperó una menor de edad que fue reclutada ilegalmente y se capturó otro guerrillero de la misma estructura, quienes estaban heridos y en cumplimiento de los protocolos internacionales se les prestaron los primeros auxilios, respetando sus vidas e integridad legitimando con ello el buen actuar de la tropa.Alias ‘Buchía’ tenía como zona de influencia los municipios de San José del Palmar, San Pedro, el Salero, el Manso, Valencia, la Punta y la Amapola (Chocó), además era el encargado del direccionamiento de las finanzas del Frente.A este guerrillero se le atribuye la participación en varios secuestros, donde se destaca el del secretario Gobierno de Bagadó en 2002 y del hermano del alcalde de Nóvita en 2014, así mismo, sería el presunto responsable de asesinato de varios integrantes de la Fuerza pública en el departamento de Chocó.En el lugar además se logró la incautación de tres fusiles, 15 proveedores, 450 cartuchos, tres chalecos, equipos de comunicaciones, como un radio base, un GPS y un celular. Así mismo se encontró documentación para análisis de la inteligencia militar.Es importante mencionar que esta estructura ilegal delinque en los departamentos de Chocó, Risaralda y al norte del Valle del Cauca.Con este golpe se afecta la estructura de finanzas del Frente de guerra Occidental del  Eln,  dedicada a la extorsión de comerciantes y ganaderos del Norte del Valle, así mismo se logra contrarrestar significativamente los delitos del narcotráfico y la minería ilegal, teniendo en cuenta que se fractura el corredor de movilidad estratégico del Frente Che Guevara, evitando el tráfico de estupefacientes y garantizando la seguridad de las personas que estaban siendo víctimas de extorsión.Con estos resultados la Tercera Brigada confirma su compromiso con los habitantes de esta zona del suroccidente colombiano, garantizando su seguridad a través de la neutralización de las acciones delictivas de los grupos ilegales.",http://diariodelsur.com.co/noticias/judicial/video-un-guerrillero-muerto-y-una-menor-recuperada-tras-comb-316821,27,Chocó,27745,Sipí ,"Sipí, Chocó, Vereda Río Táparo",3,1,,1,1,,,,
86878,Violencia armada,2017-06-21 10:25:00,,,"Asesinado taxista en Tame, Arauca.","Homicidio intencional en persona protegida. Tame, Arauca, Vereda Santa Inés de la vía Tame–Fortul.. 21 de Junio de 2017",Homicidio intencional en persona protegida,,,La Voz del Cinaruco,"Al asesinato ocurrido en el corregimiento Todo los Santos de Rigoberto Lozada, un campesino que denunció amenazas y que terminó siendo asesinado por el ELN, se sumó ayer tarde el de un profesional del volante ocurrido en zona rural del municipio de Tame.Promediaban casi las 3:00 de la tarde de ayer miércoles, cuando se conoció el asesinato del taxista, Vladimir Méndez Durán, de aproximadamente 38 años de edad, en hechos ocurridos en la vereda Santa Inés de la vía Tame –Fortul.Información preliminar conocida por el periodismo del servicio informativo de La Voz del Cinaruco, indica que Méndez Durán, conducía el vehículo de servicio público de placas SMJ-582, el cual está afiliado a la empresa Radio Taxi, el que fue interceptado en plena vía por dos sujetos que se movilizaban en una motocicleta, quienes luego de hacerle la señala de pare e interrogarlo, procedieron a dispararle en cinco oportunidades en diferentes partes del cuerpo cegándole la vida de manera instantánea.Fue personal de una funeraria la que se encargó de ir al lugar a recoger el cuerpo de la víctima, el que los trasladó hasta la morgue municipal del cementerio, donde las autoridades procedieron a realizar la respectiva necropsia para poder entregarlo a los familiares para darle velación y cristiana sepultura.Recordemos que la víctima, Vladimir Méndez Durán, era hermano de Leidy Milena Méndez Durán, quien para el año 2014 se desempeñaba como presidenta de la Junta de Acción Comunal de Puerto San Salvador. Junto a esta mujer también fue asesinada Amalís Fernanda Meza, quien era Fiscal de Asojuntas, ambas asesinadas por la guerrilla del ELN. No se descarta que esta misma guerrilla tenga relación con el asesinato de este taxista ayer en el municipio de Tame, del que aún no se ha pronunciado ninguna autoridad.Todo parece indicar que los autoridades del crimen también terminaron llevándose el vehículo que conducía Vladimir Méndez Durán, el que se convierte en la víctima número 45 de las muertes selectivas y violentas registradas durante este 2017 en el departamento de Arauca.",https://lavozdelcinaruco.com/17130-asesinado-taxista-en-tame-es-la-victima-45-de-la-ola-violenta-en-el-departamento-de-arauca,81,Arauca,81794,Tame ,"Tame, Arauca, Vereda Santa Inés de la vía Tame–Fortul.",1,1,,,,,,,
86879,Violencia armada,2017-06-20 10:49:00,2017-06-22 10:49:00,2,Retienen 3 vehículos contratistas de EPM,Bloqueo de vías y/o Retén ilegal - Toma de rehenes. 20 de Junio de 2017,"Bloqueo de vías y/o Retén ilegal,Toma de rehenes",,,Oficina Cúcuta,"El 20 de junio, se conoció que hombres fuertemente armados salieron a un paraje de la vía entre Ocaña y Convención (Aguas Claras) muy cerca de Llano grande, donde interceptaron a los ocupantes de tres vehículos contratistas de EPM y obligaron a bajar a los ocupantes que se disponían a realizar trabajos en la zona.",Reporte interno,54,Norte de Santander,54498,Ocaña ,"Ocaña, Norte de Santander, Vía a Convención, sector Aguas Claras",,,,,,,,,
86881,Violencia armada,2017-05-17 13:55:00,2017-05-17 13:55:00,0,Amenaza a alcalde de Mosquera - Nariño,Amenazas (individuales/colectivas). 17 de Mayo de 2017,Amenazas (individuales/colectivas),,,Oficina Pasto,"A mediados del mes de mayo 2017, se presento amenaza por GAPD al alcalde del municipio de Mosquera.",Reporte interno,52,Nariño,52473,Mosquera ,"Mosquera, Nariño",1,1,,,,1,,,
86882,Violencia armada,2017-06-22 13:56:00,,,Material de guerra perteneciente al ELN fue encontrado y destruido en Boyacá,"Explosivo encontrado. Pajarito, Boyacá. 22 de Junio de 2017",Explosivo encontrado,,,Caracol,"En total fueron 700 detonadores eléctricos pertenecientes al frente José David Suárez del ELN los que fueron incautados y destruidos por tropas del Batallón de Artillería Batalla del Portete de Tarqui, de la Primera Brigada adscrita a la segunda división del Ejército Nacional.El material fue localizado en el municipio de Pajarito en Boyacá, en una bolsa que estaba escondida en el sector La Vírgen en la Vereda Sabana en la provincia de La Libertad.De acuerdo con el Coronel Omar Zapata Herrera, comandante de la Primera Brigada del Ejército, en las últimas semanas se han encontrado en esa zona del departamento de Boyacá una serie de material bélico perteneciente al grupo subversivo ELN y se continúan realizando labores para determinar si existen instrumentos militares adicionales pertenecientes a la guerrilla tanto en Boyacá como en el Casanare.",http://caracol.com.co/emisora/2017/06/16/tunja/1497618392_427047.html,15,Boyacá,15518,Pajarito ,"Pajarito, Boyacá",,,,,,,,,Incidente
86883,Violencia armada,2017-06-22 15:19:00,2017-06-22 15:19:00,0,Enfrentamientos entre el ELN y el Ejercito Nacional en Valdivia. Antioquia,Combates. 22 de Junio de 2017,Combates,,,Policía,"En zona rural del municipio de Valdivia, límites con el Tarazá, se afectó la estructura terrorista en mención, al mando de un sujeto conocido como alias “Pescado o brainer’ cabecilla de la compañía  “Héroes y Mártires de Tarazá” del ELN. En el desarrollo de la actividad operacional, se registró en intercambio de disparos entre militantes del ELN y funcionarios de la Fuerza Pública, donde un soldado registro una herida superficial sin afectación máxima",antioquia@umaic.org,5,Antioquia,5854,Valdivia ,"Valdivia, Antioquia",1,,1,,,,,,
86884,Violencia armada,2017-06-21 01:51:00,,,Asesinado agricultor en Tumaco - Nariño,"Homicidio intencional en persona protegida. Tumaco, Nariño, barrio Obrero. 21 de Junio de 2017",Homicidio intencional en persona protegida,,,Diario del Sur,"Intensas son las labores de búsqueda que adelantan las autoridades en Tumaco para dar con el paradero de los responsables de la muerte de un agricultor identificado como Redecindo Ojeda, de 67 años de edad. Los hechos se registraron en el barrio Obrero, cuando habitantes del sector alertaron a la Policía sobre el hallazgo de un cuerpo tendido en la vía. “Antes de que nos percatáramos de esta situación escuchamos unos disparos que nos obligaron a meternos debajo de la cama. Cuando todo quedó en silencio nos asomamos por la ventana y vimos el cuerpo de un hombre sobre el pavimento”, expresaron testigos. Una vez llegaron unidades de la Estación de Policía al sitio de los hechos, los uniformados establecieron que el adulto mayor no tenía signos vitales, pues había recibido un disparo a la altura de la cabeza que acabó con su vida de forma instantánea. “La verdad es que la muerte de Redecindo nos tomó a todos por sorpresa. Nunca vimos en él algo raro como para decir que tenía enemigos o amenazas de muerte. La situación aquí en Tumaco es cada vez más grave y ya nadie se salva de los violentos”, expresaron dirigentes comunitarios.  El cadáver fue trasladado a la morgue de la localidad costera en donde personal del CTI de la Fiscalía se encargó de practicar la inspección técnica del mismo.Según información suministrada por el ELC, el crimen fue realizado por grupos armados presentes en la zona - mecanismo de intimidación y retaliaciones.",http://diariodelsur.com.co/noticias/judicial/preocupantes-cifras-de-asesinatos-en-tumaco-van-92-muertos-e-318759,52,Nariño,52835,Tumaco ,"Tumaco, Nariño, barrio Obrero",1,1,,,,1,,,
86886,Violencia armada,2017-06-23 10:04:00,,,Encontrado explosivo en Cumbitara - Nariño,"Explosivo encontrado. Cumbitara, Nariño. 23 de Junio de 2017",Explosivo encontrado,,,Diario del Sur,"Encontrado un kilo de anfo, 31 kilos de pasta de base de coca, cuatro detonadores, 10 centímetros de mecha de seguridad y 13 millones de pesos en vivienda ubicada en zona rural del municipio de Cumbitara por parte del Ejército Nacional.","Prensa impresa, Diario del Sur, 23 de junio de 2017, página 3A.",52,Nariño,52233,Cumbitara ,"Cumbitara, Nariño",,,,,,,,,Incidente
86887,Violencia armada,2017-06-20 01:08:00,,,Nuevamente amenazan a defensor de DDHH y su familia en Popayán Cauca,"Amenazas (individuales/colectivas). Popayán, Cauca. 20 de Junio de 2017",Amenazas (individuales/colectivas),,,Red D.H. FIC - Red de Derechos Humanos del Suroccidente Colombiano Francisco Isaías Cifuentes,"Nuevas amenazas de muerte e intimidación de Grupo ParamilitarAutodenominado Autodefensas Unidas de Colombia – AUC en contra del Defensor de Derechos Humanos HUBER DE JESÚS BALLESTEROS GÓMEZ, su esposa MAYERLI HURTADO MOTTA y su hija VICTORIA ANDREA BALLESTEROS SANCHEZ quienes pertenecen a la Red de Derechos Humanos del Suroccidente Colombiano Francisco Isaías Cifuentes”, del Proceso de Unidad Popular del suroccidente Colombiano – PUPSOC, y del Movimiento Políticoy Social Marcha Patriótica Cauca.La amenaza se presento en la cuenta de facebook de MAYERLI, la cual recibe un mensaje de Marcelo Martinez, en donde la amenazaban con la imagen de un cuerpo descuartizado. Entre el 17 de abril de 2017 a la fecha se han presentado siete amenazas de muerte en contra de HUBER DE JESÚS BALLESTEROS GÓMEZ, y en algunas de ellas aparecen imágenes de sitios de hospedaje o imágenes personales en donde se hacen referencias a su hija VICTORIA ANDREA BALLESTEROS SANCHEZ y a la señora MAYERLI HURTADO MOTTA",http://www.reddhfic.org/images/pdfs/dp.%2021%20junio%202017.%20popayan.pdf,19,Cauca,19001,Popayán ,"Popayán, Cauca",3,3,,,2,,,,
86888,Violencia armada,2017-06-22 10:23:00,,,Asesinado hombre en Llorente - Tumaco,"Homicidio intencional en persona protegida. Tumaco, Nariño, corregimiento de Llorente. 22 de Junio de 2017",Homicidio intencional en persona protegida,,,Oficina Pasto,"En el corregimiento de Llorente - Tumaco, fue asesinado en establecimiento público hombre de 27 años de edad. El homicida hace parte de un grupo armado que hace presencia en la zona.",Reporte interno,52,Nariño,52835,Tumaco ,"Tumaco, Nariño, corregimiento de Llorente",1,1,,,,1,,,
86890,Violencia armada,2017-05-09 11:41:00,,,Captura de menores de edad en operativo que incauto material bélico.,"Reclutamiento forzado o desvinculación de menores de edad. Arauca, Arauca. 09 de Mayo de 2017",Reclutamiento forzado o desvinculación de menores de edad,,NAN,Observación y Solidaridad con Arauca OBSAR,"Efectivos de la policía nacional capturaron un grupo de trece (13) personas, entre ellos dos menores de edad, según fuente consultada habrían llegado al departamento de Arauca procedentes de Medellín. En el operativo fue incautado material bélico, tres motocicletas y un automotor.",Reporte Interno,81,Arauca,81001,Arauca ,"Arauca, Arauca",2,2,,2,,,,,
86891,Violencia armada,2017-06-22 13:28:00,2017-06-22 13:28:00,0,Asesinado en Cauca sindicalista de la universidad del Valle,Homicidio intencional en persona protegida. 22 de Junio de 2017,Homicidio intencional en persona protegida,,,El Pueblo,"La Policía del Cauca confirmó que Mauricio Vélez lópez fue hallado sin vida en la verdad San Francisco  de Buenos Aires- Cauca. El cuerpo se encontraba atado de sus extremidades presentando un impacto en la zona frontal parte izquierda producido por un proyectil de arma de fuego.El hombre se desempeñaba como docente y sindicalista de la universidad del valle, así mismo en el año 2010 fue directivo del equipo futbolístico América de Cali.",http://elpueblo.com.co/asesinado-en-cauca-sindicalista-de-la-universidad-del-valle/,19,Cauca,19110,Buenos Aires ,"Buenos Aires, Cauca, Vereda San Francisco",1,1,,,,,,,
86893,Violencia armada,2017-06-22 09:04:00,2017-06-22 09:04:00,0,Desplazamiento en San Antonio de Prado - Medellín. Antioquia,Desplazamiento individual. 22 de Junio de 2017,Desplazamiento individual,,,Personería Municipal,"La personería de Medellín informa sobre el desplazamiento de 18 personas de 4 núcleos familiares en el corregimiento San Antonio de Prado. No se tiene aún la información exacta de las causas de este desplazamiento, sin embargo hasta el momento se conoce que en la zona hace presencia la banda La Oculta.Las familias estan siendo atendidas por la administración municipal de Medellín",antioquia@umaic.org,5,Antioquia,5001,Medellín ,"Medellín, Antioquia",18,18,,,,,,,
86894,Violencia armada,2017-06-15 09:10:00,2017-06-15 09:10:00,0,Desplazamiento forzado en Robledo - Medellín. Antioquia,"Amenazas (individuales/colectivas) - Homicidio intencional en persona protegida - Desplazamiento individual. Medellín, Antioquia.Robledo. 15 de Junio de 2017","Amenazas (individuales/colectivas),Homicidio intencional en persona protegida,Desplazamiento individual",,,RCN,"La Personería de Medellín emitió una alerta temprana por el desplazamiento forzado de 40 núcleos familiares, compuestos por madres gestantes, discapacitados y  niños, y la muerte violenta de 28 personas durante este año en la comuna 7 de Robledo, noroccidente de la ciudad.El personero Delegado para los Derechos Humanos, Juan Fernando Gómez, aseguró que funcionarios del Ministerio Público visitaron la zona, hablaron con líderes y habitantes, y corroboraron el temor por los hurtos y las extorsiones",http://www.rcnradio.com/locales/preocupacion-robledo-40-desplazamientos-28-asesinatos-este-ano/,5,Antioquia,5001,Medellín ,"Medellín, Antioquia.Robledo",52,52,,,,,,,
