Id,Tipo,Fecha Evento,Fecha Fin Evento,# días evento,Título evento,Resumen evento,Categorias (Subcategorias),Acceso (para desastres),Resoluciones,Fuente,Descripcion de la fuente,Referecia,Divipola,Departamento,Divipola,Municipio,Lugar,# Total Víctimas,# Víctimas civiles,Víctimas militares,# Víctimas menores 18 años,Víctimas mujeres,# Víctimas afro,Víctimas indígenas,Víctimas otros,Incidente o Accidente MAP/MUSE
89247,Violencia armada,2018-04-11 08:00:00,2018-04-12 08:00:00,1,Atacan oleoducto Transandino en Nariño,"Ataque, ocupación o uso infraestructura y/o bienes civiles - Artefacto Explosivo Improvisado - AEI. 11 de Abril de 2018","Ataque, ocupación o uso infraestructura y/o bienes civiles,Artefacto Explosivo Improvisado - AEI",,,Diario del Sur,"El Comando de la Vigésima Tercera Brigada del Ejercito Nacional, se permite informar a la opinión pública que siendo las 10:30 de la noche se recibe información sobre una explosión que se presenta en el municipio de Ricaurte. El atentado fue ocasionado al parecer por la instalación de un artefacto explosivo improvisado en el oleoducto transandino, por integrantes de la Compañía José Luis Cabrera Rúales del ELN.","Prensa impresa, página 12A",52,Nariño,52612,Ricaurte ,"Ricaurte, Nariño, vereda San Francisco",,,,,,,,,Incidente
89248,Violencia armada,2018-04-04 13:59:00,,,Disidencias del frente 33 de las Farc hacen presencia en el Catatumbo,"Amenazas (individuales/colectivas) - Ataque, ocupación o uso infraestructura y/o bienes civiles. Tibú, Norte de Santander. 04 de Abril de 2018","Amenazas (individuales/colectivas),Ataque, ocupación o uso infraestructura y/o bienes civiles",,,Caracol,"“En la vereda de Caño Indio hay mucho temor por el brote de la disidencia de las farc, ya se han reagrupado en algunos corregimientos del municipio de Tibú y los hemos visto armados…” dijo uno de los habitantes quien por seguridad pidió reserva de su identidad.De esta forma, la comunidad de la zona rural del municipio de Tibú, alertan por la reaparición de integrantes de la desmovilizada guerrilla en la zona. En esta parte del Catatumbo se respira un temor enmarcado por un silencio que pocos se atreven a romper en medio de la presencia de otros actores armados ilegales como el eln y los pelusos.“Vendrá el choque más grave entre los grupos guerrilleros por el control territorial y siempre los más afectados somos la población civil…” dijo el habitante. Señalo además, las acciones intimidatorias que los ex combatientes de las farc comenzaron a realizar en la zona con consignas alusivas a la disidencia en el parque automotor y fachadas de las viviendas como un mecanismo de presión y sometimiento con las comunidades.Las autoridades adelantan las acciones tendientes a desarticular esta nueva estructura ilegal en la zona del Catatumbo.",http://caracol.com.co/emisora/2018/04/12/cucuta/1523547749_084364.html,54,Norte de Santander,54810,Tibú ,"Tibú, Norte de Santander",,,,,,,,,
89249,Violencia armada,2018-04-12 13:22:00,2018-04-12 13:22:00,0,En Córdoba se frustró atentado con cargamento explosivo,Explosivo encontrado. 12 de Abril de 2018,Explosivo encontrado,,,El Heraldo,"El hecho ocurrió en la vía que conduce al casco urbano, en la mañana de este jueves.Gracias a un canino adiestrado la Fuerza Pública descubrió y controló un cilindro con explosivos en la carretera hacia Canalete, en Córdoba.Al parecer un grupo armado pretendía repetir el atentado que el miércoles acabó con la vida de ocho policías en zona rural del municipio de San Pedro de Urabá, Antioquia.",https://www.elheraldo.co/cordoba/canino-olfatea-cilindro-con-explosivos-en-canalete-cordoba-481522,23,Córdoba,23090,Canalete ,"Canalete, Córdoba",,,,,,,,,Incidente
89250,Violencia armada,2018-04-09 20:09:00,2018-04-09 20:09:00,0,Asesinado un líder social en el Guaviare.,"Homicidio intencional en persona protegida. San José del Guaviare, Guaviare. 09 de Abril de 2018",Homicidio intencional en persona protegida,,,Oficina Bogotá,"Asesinan a líder social en Puerto Flores, San José del GuaviareEn este nuevo caso la víctima fue identificada como Yobany Velasco Ariza.En circunstancias que son materia de investigación por parte de las autoridades, fue asesinado en las últimas horas Yobany Velasco Ariza, quien era líder en su comunidad haciendo acompañamiento al Programa de Desarrollo con Enfoque Territorial- PDET, así lo dio a conocer el Observatorio de Cultivos y Cultivadores Declarados Ilícitos. (OCCDI GLOBAL)También se dio a conocer que después del crímen, los agresores, de inmediato, huyeron del lugar.Ahora, cuando se buscan estadísticas sobre líderes sociales asesinados es clave observar desde cuándo se está llevando a cabo el registro.Somos Defensores, por ejemplo, tiene 131 casos entre enero de 2016 y el primer semestre de 2017.Lo mismo sucede con la ONU: los 106 homicidios que reportó están en ese mismo lapso de año y medio.Marcha Patriótica, por su parte, ha pública su cifra de líderes sociales, enfocada solamente en lo que va corrido de 2017: un total de 127 casos.Fuente: Juventud Stereo.",https://es-la.facebook.com/lente.ciudadanos/photos/a.567721333395450.1073741826.567721273395456/984962125004700/?type=3Reporte interno,95,Guaviare,95001,San José del Guaviare ,"San José del Guaviare, Guaviare",1,1,,,,,,,
89251,Violencia armada,2018-04-12 11:01:00,,,Temor en barrio de Cartagena por panfleto amenazante,"Amenazas (individuales/colectivas). Cartagena, Bolivar. 12 de Abril de 2018",Amenazas (individuales/colectivas),,,RCN,"En el suroriente Cartagena aparecieron panfletos amenazantes que anuncian una limpieza social en el barrio El Pozón. La amenaza se distribuyó con una fotografía que circuló a través de cadenas de WhatsApp.En el escrito, un grupo denominado Nueva Vida, asegura que asesinaran a las personas que estén en la calle después de 10 de la noche, excepto a quienes tengan uniformes de trabajadores.Habitantes del sector dicen temer por la seguridad de sus familias, porque aseguran que los grupos de jóvenes en riesgo que operan en la zona hacen disparos y se enfrentan con cualquier organización sin importan quien esté en medio del enfrentamiento.Esos panfletos empezaron a circular desde ayer y la verdad es que estamos bastante preocupados porque si llega a pasar algo quedamos en el medio de esos enfrentamientos, tenemos preocupación que termine afectado alguno que no tenga nada que ver con los delincuentes que son amenazados. Anoche por ejemplo la gente no salió por miedo, el que trabaja y sale tarde, también se asusta, dijo un habitante. La secretaria del Interior de Cartagena, Yolanda Wong,  anunció que la Policía ya está investigando la aparición de estos panfletos para determinar su origen. De acuerdo a la entidad la comunidad debe hacer caso omiso a estas amenazas y pidió tranquilidad a los pobladores de esa zona.Estamos contra quienes estén tratado de atemorizar a los cartageneros sacando panfletos amenazantes. Ya desde la Policía Nacional junto con la Alcaldía estamos trabajando en las investigaciones para esclarecer quién es el autor de ese panfleto. Estamos en la zona, y tenemos alerta en el CAI del sector, señaló Wong.Pese a este llamado, los habitantes manifestaron su preocupación por esas amenazas y pidieron a la policía hacer mayor presencia para controlar a los grupos de jóvenes en riesgo, quienes se enfrentan a disparos en las calles de El Pozón.",https://www.rcnradio.com/colombia/caribe/frustran-ataque-con-explosivos-en-canalete-cordoba,13,Bolivar,13001,Cartagena ,"Cartagena, Bolivar",,,,,,,,,
89252,Violencia armada,2018-04-12 16:45:00,2018-04-12 16:45:00,0,Batallón de Desminado Humanitario destruye mina cerca de institución educativa,Mina antipersonal - MAP - Munición sin explotar - MUSE. 12 de Abril de 2018,"Mina antipersonal - MAP,Munición sin explotar - MUSE",,NAN,Ejército,"En la escuela reciben clases 15 niños.En el marco de las labores de despeje mediante la técnica de desminado manual, fue descubierta una Mina Antipersonal a tan solo 250 metros de la Institución Educativa de la vereda Los Laureles, jurisdicción de Baraya en el norte del Huila.La acción a cargo del Batallón de Desminado Humanitario n. 5 agregado a la Novena Brigada, permitió neutralizar la amenaza que representaba para los menores y para los labriegos, la presencia del artefacto explosivo. Este método ilegal de guerra, contaba con un poder de afectación de aproximadamente 50 metros a la redonda y tenía una antigüedad de cerca de dos años. Este es el cuarto artefacto explosivo de este tipo que se ubica y se destruye controladamente en esta zona de Baraya, municipio en el que concentra su accionar la unidad de desminado con el claro objetivo de declarar a esta importante localidad como un territorio libre de sospecha de contaminación de minas antipersonal.",https://www.ejercito.mil.co/?idcategoria=433948,41,Huila,41078,Baraya ,"Baraya, Huila",15,15,,15,,,,,Accidente
89254,Violencia armada,2018-04-02 11:25:00,,,"Sorprenden a desmovilizados de Farc mientras cobraban extorsión en Buga, Valle","Amenazas (individuales/colectivas). Buga, Valle del Cauca, corregimiento de La Magdalena. 02 de Abril de 2018",Amenazas (individuales/colectivas),,,90Minutos Noticiero ,"Los dos exguerrilleros dirigían sus actividades delictivas desde la zona veredal de Monterredondo en Miranda, Cauca, que se extendían a la zona rural de Buga.Los dos exintegrantes del grupo armado fueron detenidos en flagrancia por unidades del Gaula de la Policía en la finca Saratono, corregimiento de La Magdalena, cuando presuntamente reciban 4.000.000 de pesos de manos del administrador de una granja de pollos, producto de una extorsión.Desde el pasado 2 de abril de 2018, el propietario comercial venía recibiendo llamadas telefónicas y visitas por parte de los dos hombres, quienes llegaron hasta su vivienda, le entregaron un panfleto extorsivo con logos alusivos a las Farc-EP, en donde le exigían el pago de cuatro millones de pesos, como contribución al denominado impuesto de guerra.Además de esto, los dos hombres, al parecer, le advertido al comerciante que si no pagaba la millonaria suma, atentarían contra su vida, la de su familia,y destruirían su empresa comercial.Los dos exguerrilleros estuvieron en la zona veredal de Monterredondo donde permanecieron 3 meses. Desde allí realizaban sus actividades delictivas que se extendían a la zona rural de Buga.Mario Fernando Cuadros, alias La Rana, exintegrante de la columna móvil Alirio Torres durante 12 años, fue capturado en 2013 en el corregimiento La Magdalena, y como encargado de las finanzas tenía como centro operativo los municipios de Ginebra, San Pedro, Buga, y Tuluá.El hombre registra antecedentes penales por el delito de homicidio agravado con fines terroristas por la muerte de tres agentes de la Policía de Buga, en hechos ocurridos el pasado 15 de junio de 2012, en la vía que de Buga conduce al corregimiento de la Magdalena, a la altura del cruce de Monterrey.Por otro lado, el juez Cuarto Penal Municipal con funciones de Control de Garantías de Buga legalizó la captura de Mario Fernando Cuadros, alias La Rana, de 27 años; y Belquin Castro Rosero, alias Jefferson de 29 años, ex guerrilleros de las FARC, quienes se habían acogido al sistema de Justicia de la Paz, en el marco de los Acuerdos de La Habana (Cuba).",https://90minutos.co/sorprenden-desmovilizados-farc-mientras-cobraban-extorsion-buga-11-04-2018/,76,Valle del Cauca,76111,Buga ,"Buga, Valle del Cauca, corregimiento de La Magdalena",1,1,,,,,,,
89255,Violencia armada,2018-04-12 11:38:00,2018-04-12 11:38:00,0,Presidentes de JAC en el Sur de Córdoba renuncian a sus cargos por presiones armadas- San José de Uré,Amenazas (individuales/colectivas). 12 de Abril de 2018,Amenazas (individuales/colectivas),,,La Razón,"En el sur del departamento de Córdoba se estaría registrando la renuncia masiva de la mayoría de los presidentes de juntas de Acciones Comunales, quienes han decidido dejar sus cargos por amenazas y presiones de grupos al margen de la ley. La situación fue denunciada por Arnovis Zapata Martínez, representante legal de la Asociación Campesina del Sur de Córdoba, y asegura que la situación se estaría registrando con mayor frecuencia en los municipios de Puerto Libertador, Montelíbano y San José de Uré. Hizo una delicada denuncia en lo referente al monopolio de los cultivos de coca que grupos paramilitares estarían tratando de obtener en la zona, involucrando a las organizaciones comunitarias. El dirigente cívico recordó que en Córdoba en lo que va corrido del 2019 ya han sido asesinados 4 líderes comunitarios que tenían roles participativos en las Juntas de Acciones Comunales en San José de Uré. Precisamente en ese último municipio donde el 80% de los presidentes de juntas de acción comunal renunciaron a cargos.",http://larazon.co/2018/04/presidentes-de-jac-en-el-sur-de-cordoba-renuncian-a-sus-cargos-por-presiones-armadas/,23,Córdoba,23682,San José de Uré ,"San José de Uré, Córdoba",,,,,,,,,
89256,Violencia armada,2018-04-12 11:54:00,2018-04-12 11:54:00,0,Presidentes de JAC renuncian en el Sur de Córdoba - Puerto Libertador,Amenazas (individuales/colectivas). 12 de Abril de 2018,Amenazas (individuales/colectivas),,,La Razón,"Presidentes de JAC en el Sur de Córdoba renuncian a sus cargos por presiones armadasEn el sur del departamento de Córdoba se estaría registrando la renuncia masiva de la mayoría de los presidentes de juntas de Acciones Comunales, quienes han decidido dejar sus cargos por amenazas y presiones de grupos al margen de la ley. La situación fue denunciada por Arnovis Zapata Martínez, representante legal de la Asociación Campesina del Sur de Córdoba, y asegura que la situación se estaría registrando con mayor frecuencia en los municipios de Puerto Libertador, Montelíbano y San José de Uré.Hizo una delicada denuncia en lo referente al monopolio de los cultivos de coca que grupos paramilitares estarían tratando de obtener en la zona, involucrando a las organizaciones comunitarias. El dirigente cívico recordó que en Córdoba en lo que va corrido del 2019 ya han sido asesinados 4 líderes comunitarios que tenían roles participativos en las Juntas de Acciones Comunales en San José de Uré. Precisamente en ese último municipio donde el 80% de los presidentes de juntas de acción comunal renunciaron a cargos.",http://larazon.co/2018/04/presidentes-de-jac-en-el-sur-de-cordoba-renuncian-a-sus-cargos-por-presiones-armadas/,23,Córdoba,23466,Montelíbano ,"Montelíbano, Córdoba",,,,,,,,,
89257,Violencia armada,2018-02-27 11:56:00,2018-02-27 11:56:00,0,"Confinamiento de comunidades del corregimiento de Bajo Calima en Buenaventura, Valle",Amenazas (individuales/colectivas) - Confinamiento/Bloqueo de comunidades. 27 de Febrero de 2018,"Amenazas (individuales/colectivas),Confinamiento/Bloqueo de comunidades",,,Oficina Cali,"Desde el mes de febrero, aproximadamente 178 fammilias (529 personas) de las comunidades del corregimiento de Bajo Calima, zona rural del distrito de Buenaventura, se encuentran en situación confinamiento debido a la presencia, accionar, intimidaciones y restricciones a la  movilidad por parte de un grupo armado aún no identificado en el territorio.Debido a esta situación, las comunidades han tenido que restringir su movilidad como medida de autoprotección, generándose dificultades para acceder a servicios de salud, a sus cultivos de pancoger y los niños, niñas y adolescentes (NNA) han tenido que perder clases debido al riesgo que representa el traslado a sus instituciones educativas.",Documento interno UMAIC Valle,76,Valle del Cauca,76109,Buenaventura ,"Buenaventura, Valle del Cauca, corregimiento Bajo Calima",1058,1058,,,,,,,
89258,Violencia armada,2018-04-12 12:04:00,,,Presiones armadas llevan a que presidentes de JAC renuncien en Córdoba-Montelíbano,"Amenazas (individuales/colectivas). Montelíbano, Córdoba. 12 de Abril de 2018",Amenazas (individuales/colectivas),,,La Razón,"En el sur del departamento de Córdoba se estaría registrando la renuncia masiva de la mayoría de los presidentes de juntas de Acciones Comunales, quienes han decidido dejar sus cargos por amenazas y presiones de grupos al margen de la ley. La situación fue denunciada por Arnovis Zapata Martínez, representante legal de la Asociación Campesina del Sur de Córdoba, y asegura que la situación se estaría registrando con mayor frecuencia en los municipios de Puerto Libertador, Montelíbano y San José de Uré.Hizo una delicada denuncia en lo referente al monopolio de los cultivos de coca que grupos paramilitares estarían tratando de obtener en la zona, involucrando a las organizaciones comunitarias. El dirigente cívico recordó que en Córdoba en lo que va corrido del 2019 ya han sido asesinados 4 líderes comunitarios que tenían roles participativos en las Juntas de Acciones Comunales en San José de Uré. Precisamente en ese último municipio donde el 80% de los presidentes de juntas de acción comunal renunciaron a cargos.",http://larazon.co/2018/04/presidentes-de-jac-en-el-sur-de-cordoba-renuncian-a-sus-cargos-por-presiones-armadas/,23,Córdoba,23466,Montelíbano ,"Montelíbano, Córdoba",,,,,,,,,
89259,Violencia armada,2018-03-01 00:28:00,2018-03-01 00:28:00,0,Desplazamiento masivo en Tarazá (Sector Tamaná). Antioquia,Desplazamiento masivo Intramunicipal. 01 de Marzo de 2018,Desplazamiento masivo Intramunicipal,,,UARIV,Trabajan en Cáceres pero viven en Tarazá. Grupo armado les prohíbe ejercer la actividad de la minería en la finca,antioquia@umaic.org,5,Antioquia,5790,Tarazá ,"Tarazá, Antioquia. Sector Tamaná",110,110,,,,,,,
89260,Violencia armada,2018-03-24 00:32:00,2018-03-24 00:32:00,0,Desplazamiento masivo en Tarazá (vereda Montañita). Antioquia,Desplazamiento masivo Intramunicipal. 24 de Marzo de 2018,Desplazamiento masivo Intramunicipal,,,UARIV,Desplazamiento reportado por la UARIV cuyas causas son amenazas y restricciones de trabajar en minería por parte de GAPD,antioquia@umaic.org,5,Antioquia,5790,Tarazá ,"Tarazá, Antioquia. Vereda Montañita",169,169,,,,,,,
89261,Violencia armada,2018-04-13 00:41:00,2018-04-13 00:41:00,0,Desplazamiento masivo en Tarazá por disputas entre GAI. Antioquia,Enfrentamiento entre actores no estatales - Desplazamiento masivo Intramunicipal. 13 de Abril de 2018,"Enfrentamiento entre actores no estatales,Desplazamiento masivo Intramunicipal",,,Blu Radio,"Más de 50 campesinos desplazados dejan nuevos enfrentamientos armados en Tarazá. Los más de 50 campesinos que permanecen en un coliseo Tarazá provienen de cuatro veredas en las que los enfrentamientos entre grupos armados no han cesado en los últimos días. La secretaria de Gobierno de Antioquia, Victoria Eugenia Ramírez, explicó que el Ejército interviene en la zona, sin embargo, siguen las disputas entre Clan del Golfo y Caparrapos por territorios.  ABRIL 14 VAN: 68 FAMILIAS – 188 PERSONAS SEGÚN EL CENSO",https://www.bluradio.com/medellin/mas-de-50-campesinos-desplazados-dejan-nuevos-enfrentamientos-armados-en-taraza-175197,5,Antioquia,5790,Tarazá ,"Tarazá, Antioquia",221,221,,,,,,,
89263,Violencia armada,2018-04-13 01:04:00,2018-04-13 01:04:00,0,Miles de ciudadanos incomunicados por paro de rutas en Medellín. Antioquia,"Herida intencional en persona protegida - Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones. 13 de Abril de 2018","Herida intencional en persona protegida,Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones",,,Caracol,"Miles de ciudadanos incomunicados por paro de rutas de Robledo. Son tres las rutas que no están servicio en la zona noroccidental de Medellín. La ruta de buses de 260, 250i y la 260i se encuentra en paro por el atentado contra dos trabajadores de la empresa conducciones Palenque Robledo S.A, son más de 3 mil personas las que están afectadas y que les toca caminar hasta 10 cuadras para tomar otra ruta, la principal queja de los usuarios es la falta de plata para cubrir la ruta extra. Desde la tarde del jueves cesaron actividades después del ataque contra un conductor, pero las retomaron a las 7:30 am de este viernes, trabajaron una hora y por rumores que escucharon de los combos, decidieron dejar de trabajar hasta que la policía les brinde seguridad",http://caracol.com.co/emisora/2018/04/13/medellin/1523640210_728955.html,5,Antioquia,5001,Medellín ,"Medellín, Antioquia. Robledo",3002,3002,,,,,,,
89264,Violencia armada,2018-04-12 01:11:00,2018-04-12 01:11:00,0,Temor en Medellín por panfleto firmado por los Caparrapos. Antioquia,"Amenazas (individuales/colectivas) - Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones. 12 de Abril de 2018","Amenazas (individuales/colectivas),Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones",,,Analisisurbano.org,"Circuló de manera clandestina por las calles del corregimiento Altavista y en barrios aledaños de la comuna 16, Belén, un panfleto que sería autoría del “bloque Virgilio Peralta Arenas, Autodefensas Campesinas”. En la misiva ilegal se amenaza con declarar objetivo militar (los asesinarán) a todos aquellos que presten colaboración a los miembros del Clan del Golfo, conocidos también como Autodefensas Gaitanistas de Colombia, así como a todo aquél que consideren forastero o lo vean entablando diálogo con la Policía. También, advierten que no responderán por la vida de quienes estén en las calles después de las siete de la noche moviéndose a pie o en moto. SE CALCULAN 38.000 HABITANTES DE ALTAVISTA",https://analisisurbano.org/temor-en-altavista-y-belen-por-panfleto-firmado-por-el-frente-virgilio-peralta-de-los-caparrapos/,5,Antioquia,5001,Medellín ,"Medellín, Antioquia. Corregimiento Altavista",38000,,,,,,,,
89265,Violencia armada,2018-04-14 01:34:00,2018-04-14 01:34:00,0,Cinco personas muertas dejan enfrentamientos entre ilegales en Tarazá. Antioquia,Enfrentamiento entre actores no estatales. 14 de Abril de 2018,Enfrentamiento entre actores no estatales,,,Caracol,"La disputa sería entre el Clan del Golfo y los Caparrapos por el control de las rentas ilegales. Los enfrentamientos se reportan entre el Clan del Golfo y los denominados 'Caparrapos' y han dejado hasta el momento 5 personas asesinadas, los hechos ocurrieron en la vereda La Piedra del municipio de Tarazá, los cadáveres fueron llevados a la morgue de la localidad. Los dos grupos ilegales sostienen enfrentamientos en la zona hace varios días, por el control de las rentas ilegales como siembra de la hoja de la coca y la producción del alcaloide, además de rutas del narcotráfico, entre otros delitos",http://caracol.com.co/emisora/2018/04/15/medellin/1523749513_878864.html,5,Antioquia,5790,Tarazá ,"Tarazá, Antioquia. Vereda La Piedra",5,,,,,,,,
89266,Violencia armada,2018-04-07 23:21:00,,,Asesinados 3 integrantes de las AGC en Barbacoas - Nariño,"Hostigamiento. Barbacoas, Nariño, zona urbana. 07 de Abril de 2018",Hostigamiento,,,Oficina Pasto,"Por información suministrada por organizaciones sociales y la institucionalidad, se denuncia sobre asesinato de combatientes de las AGC por parte del Frente de Guerra Oliver Sinisterra en el municipio de Barbacoas. Los eventos sucedieron entre el 6 y el 8 de abril en casco urbano municipal.",Reporte interno - mesa de contraste,52,Nariño,52079,Barbacoas ,"Barbacoas, Nariño, zona urbana",3,,,,,,,,
89267,Violencia armada,2018-04-02 23:33:00,2018-04-02 23:33:00,0,Asesinato de 3 combatientes de las AGC y restricciones a la movilidad en Barbacoas - Nariño,"Hostigamiento - Amenazas (individuales/colectivas) - Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones. 02 de Abril de 2018","Hostigamiento,Amenazas (individuales/colectivas),Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones",,,Oficina Pasto,"Por información suministrada por organizaciones sociales y la institucionalidad, se denuncia sobre asesinato de combatientes de las AGC por parte del Frente de Guerra Oliver Sinisterra en el municipio de Barbacoas. Los eventos sucedieron entre el 2 y el 11 de abril en casco urbano municipal.Las comunidades denuncian que por amenazas y temor debido a la presencia de hombres encapuchados y armados en horas de la noche en diferentes lugares del municipio se ha visto vulnerada sus derechos, estableciéndose restricciones a la movilidad (a partir de las 8:30 pm, se cierra todo establecimiento y transito de personas).",Reporte interno - mesa de contraste,52,Nariño,52079,Barbacoas ,"Barbacoas, Nariño, zona urbana",17411,17408,,,,17408,,,
89268,Violencia armada,2018-04-09 01:20:00,2018-04-09 01:20:00,0,Enfrentamiento entre FFMM y ELN en el municipio de El Charco - Nariño,"Combates - Amenazas (individuales/colectivas) - Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones. 09 de Abril de 2018","Combates,Amenazas (individuales/colectivas),Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones",,,Oficina Pasto,"Por información suministrada por organizaciones sociales y la institucionalidad, se denuncia sobre un enfrentamiento ocurrido entre las FFMM (Armada y Policía Nacional) y el grupo armado no estatal ELN en la madrugada del lunes 9 de abril. En el evento no se reportan personas muertas o heridas. Las comunidades denuncian que por amenazas y temor debido a la presencia del grupo armado en la zona se ha establecido restricciones a la movilidad (a partir de las 5:00 pm, se cierra todo establecimiento y tránsito de personas).",Reporte interno - mesa de contraste,52,Nariño,52250,El Charco ,"El Charco, Nariño, zona urbana",11253,11253,,,,11253,,,
89269,Violencia armada,2018-03-03 00:27:00,,,Enfrentamiento entre grupos armados sin identificar en San José de Tapaje - El Charco - Nariño,"Enfrentamiento entre actores no estatales - Desplazamiento individual. El Charco, Nariño, San José del Tapaje. 03 de Marzo de 2018","Enfrentamiento entre actores no estatales,Desplazamiento individual",,,Oficina Pasto,"Enfrentamiento entre grupos armados sin identificar se presento en el sector rural de San José del Tapaje - El Charco. NRC informa que declararon 5 familias (20 personas aproximadamente), en situación de desplazamiento, quienes se han desplazado a los municipios de Guapí (Cauca) y Santa Barbará de Iscuandé (Nariño). Existe alerta de posible desplazamiento masivo (las veredas que podrían estar afectadas serían Bangela, Bazán, Senquionga, Santa Catalina y San José del municipio de El Charco).",Reporte interno - mesa de contraste,52,Nariño,52250,El Charco ,"El Charco, Nariño, San José del Tapaje",20,20,,,,20,,,
89270,Violencia armada,2018-04-13 12:43:00,,,Enfrentamiento entre FFMM y disidencias FARC en Tumaco - Nariño,"Combates - Amenazas (individuales/colectivas). Tumaco, Nariño, Consejo Comunitario Alto Mira y Frontera. 13 de Abril de 2018","Combates,Amenazas (individuales/colectivas)",,,Oficina Pasto,"COMUNICADOASOCIACION DE JUNTAS DE ACCIÒN COMUNAL DE LOS RIOS MIRA, NULPE Y MATAJE (ASOMINUMA)Debido a la difícil situación de orden público que se presenta en el territorio de Alto Mira y Frontera, durante los últimos días la Asociación  Alerta sobre los riesgos a los que se encuentra expuesta la comunidad.Los campesinos, afrodescendientes e indígenas que habitan las veredas Puerto Rico, El Dorado, Brisas de Mataje, La Vega, Vayanviendo, Montañita, Mugui  y Puerto Colombia del territorio de Alto Mira y Frontera (Tumaco), se encuentran atemorizados debido a la presencia de grupos armados ilegales, Ejército ecuatoriano y Ejército colombiano, esto conforme a la información rendida por la comunidad desde el mediodía de hoy 13 de Abril,  se presentan enfrentamientos sobre el Rio Mataje límites entre Colombia y Ecuador a la altura de la Vereda Puerto Rico, hechos que ponen en riesgo a la población civil y generan zozobra sobre posibles violaciones a los derechos humanos como ha ocurrido en anteriores ocasiones.La comunidad hace un llamado al Ejercito Nacional de Colombia presente en el territorio para que sea garante de los derechos de las comunidades y eviten enfrentamientos con los grupos armados ilegales en sitios poblados teniendo en cuenta que en el territorio habitan niños, niñas, mujeres en estado de embarazo y adultos de la tercera edad, quienes resultarían gravemente perjudicados con estos hechos.La Asociación insta a la Defensoría del Pueblo, Gobernación de Nariño, Alcaldía de Tumaco, Personería de Tumaco para que realicen de manera INMEDIATA acciones tendientes a garantizar los derechos humanos e integridad de los habitantes de  estas comunidades y que hagan presencia en el territorio para ayudar a mitigar los efectos de la problemática que hoy se presenta. DE MANERA ESPECIAL LLAMAMOS A  ESTAS INSTITUCIONES PARA QUE EN ESTA OPORTUNIDAD SUS ACCIONES SEAN EFICIENTES Y OPORTUNAS A LA NECESIDAD DE LA COMUNIDAD.Se hace un llamado URGENTE a la Oficina del Alto Comisionado para los Derechos Humanos, Cruz Roja Internacional, organizaciones sociales y defensoras de derechos humanos en aras de rodear a la comunidad, realizar verificación de la situación y mantenerse alerta ante cualquier hecho que pueda generar riesgo para los habitantes de este territorio.Vereda Vallenato, rio Mira, 13 de Abril de 2018.",Comunicado ASOMINUMA,52,Nariño,52835,Tumaco ,"Tumaco, Nariño, Consejo Comunitario Alto Mira y Frontera",,,,,,,,,
89271,Violencia armada,2018-04-12 15:42:00,,,Frustran ataque con explosivos en Canalete (Córdoba),"Munición sin explotar - MUSE. Canalete, Córdoba. 12 de Abril de 2018",Munición sin explotar - MUSE,,,RCN,"Las autoridades frustraron un ataque con explosivos tras lograr desactivar un cilindro con un peso de 20 libras en una vía en zona rural de Canalete (Córdoba) a la altura de la finca Piso Verde.El coronel Marcelo Russi, comandante de la Policía en Córdoba, dijo que una vez tuvieron conocimiento sobre la situación se activaron los protocolos y se desplazaron hacia el sitio y de inmediato expertos en explosivos lograron ubicar  y desactivar  el artefacto y destruirlo  de manera controlada.Según el oficial, iniciaron las investigaciones con el fin de establecer qué grupo al margen de la ley está detrás de estas acciones que se derivan de operativos que han permitido capturas de integrantes de bandas criminales.        La vía fue acordonada para atender la alerta situación que provocó zozobra a las personas que residen en las poblaciones vecinas por el riesgo que tuvieron mientras permanecía enterrado el cilindro.En Canalete hay antecedentes recientes de ataques con explosivos contra miembros de la policía y el ejército que han dejado víctimas mortales. En ese municipio, según las autoridades mantienen su radio de acción las estructuras del Clan del Golfo.El comandante de la Policía de Córdoba dijo que los uniformados se mantienen en alerta máxima en cada uno de los municipios para evitar ataques de las bandas criminales dedicadas al narcotráfico y confirmó la llegada de más explosivitas.Reconoció el alto oficial que al interior de las bandas criminales hay personas expertas contratadas para el manejo de explosivos de bajo, mediano y alto poder.         Entretanto, el coronel Gabriel Marín Peñaloza, comandante de la Brigada 11 del Ejército con sede en Montería, dijo que los patrullajes van a incrementarse en el municipio de Canalete tanto en el perímetro urbano como en la zona rural para garantizar la seguridad de la población civil.",https://www.rcnradio.com/colombia/caribe/frustran-ataque-con-explosivos-en-canalete-cordoba,23,Córdoba,23090,Canalete ,"Canalete, Córdoba",,,,,,,,,Incidente
